09352M70L03-120;HOSE (7X11X120);3.32600000000000000000;SUZUKI;NEW CIAZ;;0
09352M70L03-210;HOSERDTR TO RSV TANK;4.26353287500000000000;SUZUKI;NEW CIAZ;;0
09356-75141-600;HOSE(7.5X14.5X600);53.19872000000000000000;SUZUKI;;;0
09381-68001-000;CIRCLIP;50.04400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09381M18002;CIRCLIP(OD:20.5);2.92000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09381M68001;CIRCLIP;18.43800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09401-12410;CLIP(ID:12.9);14.80458000000000000000;SUZUKI;;;0
09401M21410;CLIP;8.60100000000000000000;SUZUKI;;;0
09409M07346;CLIP,TRUNK ROOM SIDE TRIM;4.15100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09409M07L01;CLIP;3.74800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09409M07L01-000;CLIP;0.00000000000000000000;SUZUKI;NEW CIAZ;;0
09409M07L01-5PK;CLIPFR FENDER LINING;0.00000000000000000000;SUZUKI;NEW CIAZ;;0
09409M15L01;CLIP, SIDE SILL SPLASH GUARD;3.68800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09471M12181;"BULB ";5.27700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09482-00131-000;PLUG,SPARK(NGK,BP5ES);23.28100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09482-00550-000;PLUG,SPARK;124.08800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09482-00605-000;SPARK PLUG K16HPR-U11;47.41300000000000000000;SUZUKI;NEW CIAZ;;0
09482-00605-ADP;"BOUGIE D'ALLUMAGE ";25.95300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09482-00618-000;PLUG,SPARK(NGK,KR6A-10);33.10100000000000000000;SUZUKI;NEW CIAZ;;0
09482-00642-000;SPARK PLUG;90.07500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09482M00609;PLUG,SPARK;18.52200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09482M00609-JIM;SPARK PLUG;29.31106500000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09482M00636;SPARK PLUG;24.25500000000000000000;SUZUKI;NEW CIAZ;;0
09482M00636-ADP;BOUGIE D'ALLUMAGE;22.29500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09482M00636-JIM;NC;0.00000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09482M00651;PLUG SPARK;38.69300000000000000000;SUZUKI;NEW CIAZ;;0
09482M00655;PLUG,SPARK;21.40100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09482M00667;PLUG,SPARK;59.21500000000000000000;SUZUKI;NEW BALENO 6AB;;0
09823-40038-000;SEAL,OIL(40X58X9.8);0.00000000000000000000;SUZUKI;;;0
09932-38110-000;MARKER,MONITOR CALIBRATION;822.77600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
09944-77020-000;GA4 RING NUT WRENCH;612.76839750000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
10100M83K90;HALF ENGINE(MT & AT) NEW SWIFT;6680.82400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11000-68870-000;ENGINE ASSY,SHORT K14C;5816.14200000000000000000;SUZUKI;;;0
11000-85870;ENGINE ASSY SHORT;4019.38500000000000000000;SUZUKI;NEW CIAZ;;0
11000-85870-000;ENGINE ASSY,SHORT K15B;4220.35400000000000000000;SUZUKI;NEW CIAZ;;0
11000M81R20;HALF ENGINE;4623.83500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11000M83860;ENGINE ASSY,SHORT K12M;6378.57600000000000000000;SUZUKI;NEW BALENO 6AB;;0
11000M83890;ENGINE ASSY,SHORT K14B;6718.92500000000000000000;SUZUKI;NEW CIAZ;;0
11100-54LE2-000;HEAD ASSY,CYLINDER;6142.85700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11100-68M01-000;HEAD ASSY,CYLINDER;6801.40700000000000000000;SUZUKI;;;0
11100M68PB0;HEAD ASSY, CYLINDER;3136.86200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11100M68PB0-000;HEAD ASSY CYLINDER;2457.81900000000000000000;SUZUKI;NEW CIAZ;;0
11100M76M00;HEAD ASSY,CYLINDER;2461.15000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11100M81R12;HEAD ASSY,CYLINDER;4850.12600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11115M74L00-001;GUIDE VALVE;5.55700000000000000000;SUZUKI;NEW CIAZ;;0
11141-61P00-000;GASKET,CYL HEAD;0.00000000000000000000;SUZUKI;;;0
11141-71C00-000;GASKET, CYLINDER HEAD;201.07500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11141M68K01;GASKET CYLINDER HEAD;165.73400000000000000000;SUZUKI;NEW CIAZ;;0
11170M74L00;COVER ASSY, CYLINDER HEAD;260.38100000000000000000;SUZUKI;NEW CIAZ;;0
11170M83P00-000;COVERCYLINDER HEAD;473.24813000000000000000;SUZUKI;NEW CIAZ;;0
11179-69G01-000;GASKET,SPARK PLUG HOLE;81.51400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11191-61M00-000;HOSE,BREATHER;57.85684000000000000000;SUZUKI;;;0
11200-61M01-X12;"BLOCK ASSY CYLINDER ";9416.37500000000000000000;SUZUKI;NEW CIAZ;;0
11200-68M00-X12;BLOCK ASSY,CYLINDER;5771.99400000000000000000;SUZUKI;;;0
11200M68K30;"BLOCK ASSY CYLINDER ";4089.01300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11200M83K41;"BLOC ASSY CYL ";3088.54400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11216-77E00-000;GASKET DF90/115;20.35700000000000000000;SUZUKI;NEW CIAZ;;0
11220M81R10;PLATE ASSY,BREATHER;96.65300000000000000000;SUZUKI;NEW CIAZ;;0
11241-65H01-000;STAND, OIL FILTER;51.78200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11241-65H02-000;STAND, OIL FILTER;38.31000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11241-86FA0-000;STAND,OIL FILTER;59.40200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11241M68K00;STANDOIL FILTER;10.31000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11342M68PB0;SEAL,CRANKSHAFT REAR OIL;89.89300000000000000000;SUZUKI;NEW BALENO 6AB;;0
11400-58832-000;"GASKET SET,ENGINE ";438.57500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11541M81R10;PLATE,OIL PAN BAFFLE;53.91500000000000000000;SUZUKI;NEW BALENO 6AB;;0
11610-60R00-000;MOUNTING,ENG RH APK416;557.08700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610-61M01-000;MOUNTING,ENG;808.74100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610-78R00-000;MOUNTING, ENG FR;250.44500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M50UA0;MOUNTING, ENG RH;612.29200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M55RA0;MOUNTING COMP, ENG RH;298.49360625000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M55RA1;MOUNTING COMP, ENG RH;313.41800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M62S00;MOUNTING,ENG RH;237.37100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M68P00;MOUNTING, ENG RH;296.00400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M68P01;MOUNTING, ENG RH;323.17400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M69R02;BRACKET ENGINE;310.65600000000000000000;SUZUKI;NEW BALENO 6AB;;0
11610M72R00;MOUNTING,ENG RH;335.23600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M74LB0;SUPPORT MOTEUR DR;468.35900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M76M00;SUPPORT MOTEUR DR;386.27900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M79M01;MOUNTING,ENG RH;445.82100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11610M82R10;MOUNTING,ENG RH;360.88600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620-60R00-000;MOUNTING,ENG LH APK416;464.36800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620-61M10-000;MOUNTING,ENG LH AKK416;425.21881500000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M55RA0;MOUNTING COMP, ENG LH;414.60100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M62S01;MOUNTING COMP ENG LH;226.01700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M62S02;MOUNTING COMP,ENG LH;226.01800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M68P60;MOUNTING, ENG LH;252.93200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M69R00;"BRACKET ENG ";207.38000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M72R00;MOUNTING,ENG LH;211.55200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M72R10;MOUNTING COMP,ENG LH;430.12200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M74LC0;SUPPORT MOTEUR G;266.28900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M76M00;SUPPORT MOTEUR G;213.11000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M79M00;MOUNTING,ENG LH;258.70700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11620M82R00;MOUNTING,ENG LH;261.43100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11641-78R00-000;BRACKET,ENGINE FRONT MTG,R;132.03400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11641M81R00;BRACKET ENGINE;182.72000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11641M82R00;BRACKET,ENG RH MTG;163.48800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11650-68M00-000;STIFFENER,ENG LH MTG,APK416;79.57200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11651-54P20-000;BRACKET, ENGINE APK416;202.27600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11651-60R10-000;BRACKET, ENGINE APK416;230.61700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11651-78R00-000;BRACKET,ENGINE FRONT MTG,L;132.03400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11651M62S00;BRACKET, ENG MTG LH;119.00500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11651M69LA0;BRACKET, ENG MTG LH;192.57500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11651M72R00;BRACKET,ENG LH MTG;171.04600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11651M72R10;BRACKET,ENG MTG LH;171.04600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11651M76M20;"BRACKET, ENG LH MTG1 ";225.60500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11651M82R00;BRACKET ENG LH MTG;150.48500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11652-61M00-000;BRACKET,ENG LH MTG NO.2 AKK416;187.85000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11661-78R00-000;BRACKET,FR MTG FRM SIDE,R;144.97000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11671-78R00-000;BRACKET,FR MTG FRM SIDE,L;133.81900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11681-78R00-000;COVER,FRONT MTG;45.17200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11710-78R00-000;MOUNTING, ENG REAR;150.62100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11710M74LC0;MOUNTING ENG RR;249.46600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11710M76M00;MOUNTING, ENG RR;246.00900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11710M79M00;MOUNTING,ENG RR;248.45400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11710M82R00;MOUNTING ENG RR;235.98400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11719-58J00;BOLT;6.01200000000000000000;SUZUKI;NEW CIAZ;;0
11740-78R00-000;BRACKET, ENG RR MTG;198.94300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11740M74LA0;BRACKET ENG RR MTG NO;58.67800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11740M76M00;BRACKET COMPENG RR MTG;31.59900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11740M82R00;BRACKETENG MTG RR;66.98100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11740M83K00;BRACKET ENG RR MT;70.07900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11749M76M00;BRACKETENG RR MTG;241.09600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11751M74LA0;BRACKET, ENG RR MTG NO.2;195.95300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11751M82R00;BRACKET,ENG RR MTG NO.2;198.75000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11910-60R11-000;ROD,ENG RR TRQ APK416;988.18800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11910-61M01-000;ROD,ENG RR TRQ APK416;333.10500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11910M55R00;ROD COMP, ENG RR TRQ;190.06700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11910M62S00;ROD ENG RR TRQ;136.12300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11910M68P10;ROD, ENG RR TRQ;125.03000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11910M69R00;BRACKET ENGINE;101.02800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11910M72R00;ROD COMP,ENG RR TRQ;150.07500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11910M72R10;ROD COMP,ENG RR TRQ;193.46300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11930-54P20-000;BRACKET,ENG RR TRQ ROD,APK416;111.83700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11930-61M00-000;BRACKET,ENG RR TRQ ROD AKK416;182.19700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11930-68M00-000;BRACKET, ENGINE ROD APK416;93.47500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11941M68P00;BRACKET, ENG RR TRQ ROD;219.88100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11941M72R00;BRACKET,ENG RR TRQ ROD;154.21200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
11941M72R10;BRACKET,ENG RR TRQ ROD;154.21200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12100-51810-0B0;BEARING SET,CONNROD BLACK(STD,T1.5);51.75600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12100-78860-000;PISTON SET;200.19100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12111M72R00;PISTON;140.87600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12111M76M00;PISTON;102.65900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12111M79M00;PISTON;128.64700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12111M81R10;PISTON;98.83000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12111M83P00;PISTON;123.02600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12140-68M11-000;RING SET,PISTON;201.40800000000000000000;SUZUKI;;;0
12140-78R00-000;RING SET,PISTON;157.19300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12140M68P00;RING SET, PISTON;160.14300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12140M68P10;RING SET,PISTON;152.91500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12140M72R00;RING SET,PISTON;160.14300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12140M83KA0;RING SET, PISTON;130.76000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12151M68K60;PIN,PISTON;21.12400000000000000000;SUZUKI;NEW BALENO 6AB;;0
12160-68M01-000;CONNRODAPK414;460.56500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12160-78R00-000;CONNROD ASSY;471.07200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12160M68K00;CONNROD ASSY;148.41900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12160M72R00;CONNROD ASSY;55.65800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12160M83K00;CONNROD ASSY;182.05000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12181M68K00-025;BEARING SETCONROD US;50.54300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12181M68K00-0A0;BEARING,CONNROD GREEN(STD,T:1.5);45.10500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12181M68K00-0B0;BEARING,CONNROD BLACK(STD,T:1.5);45.10500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12181M68K00-0C0;BEARING,CONNROD NON(STD,T:1.5);45.10500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12181M68K00-0D0;BEARING,CONNROD YELLOW(STD,T:1.5);45.10500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12181M68K00-0E0;BEARING,CONNROD BLUE(STD,T:1.5);45.10500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12221-78R00-000;CRANKSHAFT;2116.82900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12221M71M00;CRANKSHAFT;1128.25400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12221M72R00;"CRANKSHAFT ";1125.71100000000000000000;SUZUKI;;;0
12222-78R00-000;"PLATE SENSOR ";108.62400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12341M74L00-0A0;BEARING,CRANK UPR(STD,T:2.0);13.46200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12341M74L00-0AA;BEARING,CRANK UPR(US:0.25,T:2.125);27.78300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12341M74L00-0B0;BEARING,CRANK UPR(STD,T:2.0);13.32500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12341M74L00-0BA;BEARING,CRANK UPR(US:0.25,T:2.125);27.78300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12341M74L00-0C0;BEARING,CRANK UPR(STD,T:2.0);13.32500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12341M74L00-0CA;BEARING,CRANK UPR(US:0.25,T:2.125);27.78300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12341M74L00-0D0;BEARING,CRANK UPR(STD,T:2.0);13.32500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12341M74L00-0DA;BEARING,CRANK UPR(US:0.25,T:2.125);27.78300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12341M74L00-0E0;BEARING,CRANK UPR(STD,T:2.0);13.32500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12345M74L00-0A0;BEARING,CRANK LWR(STD,T:2.0);11.57600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12345M74L00-0AA;BEARING,CRANK LWR(US:0.25,T:2.125);26.53400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12345M74L00-0B0;BEARING,CRANK LWR(STD,T:2.0);11.57600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12345M74L00-0BA;BEARING,CRANK LWR(US:0.25,T:2.125);34.88900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12345M74L00-0C0;BEARING,CRANK LWR(STD,T:2.0);11.58100000000000000000;SUZUKI;NEW BALENO 6AB;;0
12345M74L00-0CA;BEARING,CRANK LWR(US:0.25,T:2.125);26.53400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12345M74L00-0D0;BEARING,CRANK LWR(STD,T:2.0);11.57600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12345M74L00-0DA;BEARING,CRANK LWR(US:0.25,T:2.125);26.53400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12345M74L00-0E0;BEARING,CRANK LWR(STD,T:2.0);11.57600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12345M74L00-0EA;BEARING,CRANK LWR(US:0.25,T:2.125,WHITE);26.53400000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12351M58M00;BEARING,CRANK THRUST(STD,T:2.5);14.19300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12351M58M00-012;BEARING,CRANK THRUST US(US:0.125,T:2.563);13.49800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12610-81P00;CRANKSHAFT PULLY;301.50700000000000000000;SUZUKI;;;0
12610-81P00-000;PULLEY COMP,CRANKSHAFT;301.50700000000000000000;SUZUKI;;;0
12610M72R00;PULLEY COMP,CRANKSHAFT;531.36700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12611M68K00;PULLEY,CRANKSHAFT;89.61200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12620-67JG2-000;FLYWHEEL ASSY JB419D;2134.07838000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12620M68K00;FLY WHEEL;1367.67605625000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12620M68K10;FLY WHEEL;1436.05900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12623M68K00;BEARING, INPUT SHAFT;71.99100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12740M58MA0;SPROCKET ASSY, CAMSHAFT TIMING;736.91600000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12761-69L10-000;CHAIN,TIMING;289.70900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12761M58M00;CHAIN,TIMING;173.27900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12761M68K00;CHAIN,TIMING;83.90200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12761M70C20;BELT TIMING (MPFI);137.28300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12781M69G00;JETTIMING CHAIN;8.62700000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12810M71C32;TENSIONER COMP,TIMING BELT;81.48500000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12811-69L00-000;TENSIONER,TIMINGCHAIN;203.97800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12811M58M00;TENSIONER,TIMING CHAIN;151.11800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12811M77M00;TENSIONER,TIMINGCHAIN;75.63000000000000000000;SUZUKI;NEW CIAZ;;0
12831-68M00-000;ADJUSTER, TENSIONER APK414;351.82100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12831-69G10-000;ADJUSTER, TE;421.86300000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12831-84MA0-000;ADJUSTERASSY,TENSIONER;289.70900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12831M66R00;ADJUSTER ASSY, TENSIONER;244.14000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12831M68K00;ADJUSTER ASSY, TENSIONER;244.13900000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12891-69G00;TAPPET (T.5.50);47.81800000000000000000;SUZUKI;NEW CIAZ;;0
12911-54G70;"VALVE INTAKE ";208.12500000000000000000;SUZUKI;NEW CIAZ;;0
12911-68M00-000;VALVE,INTAKE APK414;133.30100000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12911-71C00-000;VALVE,INTAKE;104.51200000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12911-77M00-000;VALVE,INTAKE;145.36000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12911M58R00;VALVE,INTK;75.09000000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
12911M68PA0;VALVE,INTAKE;66.69800000000000000000;SUZUKI;NEW CELERIO POP 6AB;;0
